2020
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"['Mayor de Blasio, HUD Secretary Castro, and T-Mobile Announce 5,000 Families in Bronx Public Housing to Receive Free Tablets and Mobile Internet Service']",['http://www1.nyc.gov/office-of-the-mayor/news/956-16/mayor-de-blasio-hud-secretary-castro-t-mobile-5-000-families-bronx-public-housing#/0'],"['building', 'program', 'housing', 'houses', 'development', 'work', 'cost', 'percent', 'public', 'use', 'goal', 'provide', 'service', 'funding', 'commitment', 'center', 'announced', 'investment', 'plan', 'initiative', 'source', 'department', 'construction', 'complete', 'contribute', 'utility', 'partnership', 'distribution', 'network', 'commissioner', 'infrastructure', 'administration', 'helping', 'impact', 'deliver', 'hud', 'living', 'developments', 'residents', 'recent', 'serve', 'urban', 'publicprivate', 'mobile', 'preserve', 'planning']",[],[],"{'2025', '2016', '2017', '2015'}","['jefferson', 'mott haven', 'stapleton']",1.0887995049504942
"['Mayor De Blasio and NYCHA Announce Completion of Roof Replacements at Queensbridge Houses, North America’s Largest Public Housing Development']",['https://www1.nyc.gov/site/nycha/about/press/pr-2016/NYCHA-Completes-Roof-Replacements-at-QB-Houses-North-Americas-Largest-Public-Housing-Development-20161201.page'],"['building', 'project', 'housing', 'water', 'houses', 'development', 'work', 'reduce', 'percent', 'capital', 'public', 'quality', 'replacement', 'use', 'provide', 'service', 'better', 'improve', 'improvement', 'funding', 'commitment', 'center', 'neighborhood', 'announced', 'cleaner', 'investment', 'plan', 'initiative', 'interior', 'brickwork', 'clean', 'winter', 'department', 'team', 'management', 'construction', 'complete', 'buildings', 'release', 'largescale', 'partnership', 'infrastructure', 'roof', 'window', 'healthier', 'administration', 'future', 'impact', 'replacing', 'hud', 'living', 'developments', 'residents', 'generation', 'completed', 'prevent', 'improved', 'urban', 'progress', 'preserve', 'safer', 'completion', 'upgrades', 'planning', 'environment']",[],[],"{'2014', '2015', '2023', '2017', '2016'}","['mitchel', 'queensbridge north']",1.3397277227722753
['Mayor’s Office of Criminal Justice and NYCHA Announce Completion of 273 New Safety Lights and Expanded Programs to Reduce Crime at Saint Nicholas Houses in Manhattan'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/Mayors-Office-Nycha-Completion-Of-273-Safety-Lights-To-Reduce-Crime-At-ST-Nick-Houses-20161102.page'],"['project', 'system', 'housing', 'houses', 'development', 'work', 'cost', 'reduce', 'percent', 'lighting', 'public', 'quality', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'funding', 'commitment', 'neighborhood', 'announced', 'cleaner', 'investment', 'plan', 'light', 'temporary', 'clean', 'department', 'step', 'control', 'phase', 'resource', 'island', 'complete', 'district', 'release', 'partnership', 'installation', 'energyefficient', 'nextgeneration', 'infrastructure', 'protection', 'expected', 'developments', 'residents', 'completed', 'serve', 'significantly', 'matter', 'improved', 'invest', 'stateoftheart', 'safer', 'completion', 'current']",[],[],"{'2014', '2018', '2015', '2017', '2023', '2016'}","['bushwick', 'butler', 'castle hill', 'ingersoll', 'polo grounds towers', 'queensbridge north', 'rangel', 'saint nicholas', 'stapleton']",1.5652846534653453
['NYCHA Marks Sandy Anniversary with Major Reconstruction Projects; Record Number of Residents Employed in Recovery & Resilency Effort'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-marks-sandy-anniversary-with-major-reconstruction-projects-record-number-of-residents-employed-in-recovery-and-resilency-effort-20161027.page'],"['program', 'housing', 'work', 'public', 'quality', 'use', 'service', 'fema', 'dollar', 'resiliency', 'construction', 'release', 'largescale', 'recovery', 'process', 'resilient', 'developments', 'residents', 'generation', 'hurricane', 'progress', 'superstorm']",[],[],"{'2016', '2023'}",[],0.2583539603960396
"['The New York Public Library and NYCHA Announce New, Larger Site for Macomb’s Bridge Branch']",['https://www1.nyc.gov/site/nycha/about/press/pr-2016/new-york-public-library-and-nycha-announce-new-site-for-macomb-branch-20161027.page'],"['building', 'program', 'project', 'housing', 'houses', 'percent', 'public', 'use', 'goal', 'provide', 'service', 'better', 'funding', 'commitment', 'neighborhood', 'announced', 'plan', 'annual', 'initiative', 'site', 'release', 'partnership', 'street', 'process', 'nextgeneration', 'future', 'expected', 'residents', 'significantly', 'design', 'report', 'happy', 'car', 'current']",[],[],"{'2022', '1944', '2023', '2016', '2019'}","['harlem river', 'rangel']",0.548267326732673
['City Seeks Partners & Solutions to Increase Energy Efficiency and Reduce Utility Costs'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/city-seeks-partners-solutions-to-increase-energy-efficiency-and-reduce-utility-costs-20161018.page'],"['energy', 'resident', 'program', 'housing', 'heat', 'efficiency', 'reduce', 'sustainability', 'public', 'use', 'service', 'improve', 'demand', 'electricity', 'efficient', 'release', 'utility', 'developments', 'innovative', 'operate']",[],[],"{'2016', '2023'}",[],0.21163366336633666
['NYCHA Chair Shola Olatoye Addresses White House ‘Opportunity Project’ Forum'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-chair-shola-olatoye-addresses-white-house-forum-20161006.page'],"['energy', 'resident', 'project', 'housing', 'houses', 'development', 'work', 'repair', 'efficiency', 'capital', 'public', 'use', 'goal', 'working', 'provide', 'service', 'better', 'improve', 'change', 'neighborhood', 'announced', 'health', 'plan', 'summer', 'annual', 'initiative', 'efficient', 'department', 'sustainable', 'management', 'challenge', 'buildings', 'release', 'distribution', 'process', 'nextgeneration', 'administration', 'association', 'residents', 'generation', 'serve', 'available', 'progress', 'design', 'mobile', 'preserve', 'precious', 'modernize', 'waste', 'current', 'planning']",[' launched in 2014'],[],"{'2000', '2016', '2023', '2014'}","['howard', 'washington', 'white']",0.7438118811881181
"['NYCHA Announces Handheld Maintenance Initiative, Providing Frontline Staff with Smartphones to Streamline Repairs and Improve Customer Service; Introduces New Public Space Feature to Residents’ Mobile Repair App']",['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-announces-handheld-maintenance-providing-smartphones-improve-cs-20161006.page'],"['building', 'resident', 'program', 'system', 'housing', 'houses', 'development', 'work', 'cost', 'repair', 'efficiency', 'sustainability', 'public', 'quality', 'use', 'goal', 'provide', 'service', 'better', 'improve', 'center', 'announced', 'cleaner', 'initiative', 'efficient', 'site', 'step', 'management', 'complete', 'district', 'buildings', 'release', 'reducing', 'process', 'generate', 'nextgeneration', 'infrastructure', 'helping', 'deliver', 'developments', 'residents', 'available', 'eliminating', 'improved', 'progress', 'mobile', 'respond', 'safer', 'outlined']",[],[],"{'2014', '1930', '2016', '2013', '2017', '2023', '2015'}",['gowanus'],0.870358910891088
['NYCHA and NYC Parks Invite Holmes Towers Residents to Shape the Design of New Playground'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-and-nyc-parks-invite-holmes-residents-to-shape-design-of-playground-20160930.page'],"['resident', 'program', 'housing', 'development', 'public', 'use', 'service', 'replace', 'announced', 'initiative', 'site', 'department', 'team', 'construction', 'buildings', 'release', 'partnership', 'gardens', 'street', 'commissioner', 'generate', 'nextgeneration', 'equipment', 'developments', 'residents', 'generation', 'improved', 'design', 'preserve', 'upgrades', 'current', 'planning']",[],[],"{'2023', '2016', '2017'}","['holmes towers', 'mitchel', 'wyckoff gardens']",0.31559405940594054
['HUD Publishes Evaluation of Rental Assistance Demonstration'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/hud-publishes-evaluation-of-rental-assistance-demonstration.page'],"['energy', 'resident', 'program', 'housing', 'water', 'capital', 'public', 'quality', 'use', 'provide', 'service', 'improve', 'funding', 'commitment', 'replace', 'investment', 'plan', 'temporary', 'efficient', 'unit', 'phase', 'financing', 'release', 'partnership', 'install', 'multifamily', 'nextgeneration', 'convert', 'future', 'helping', 'impact', 'huds', 'hud', 'residents', 'generation', 'significantly', 'available', 'eliminating', 'vital', 'improved', 'design', 'study', 'report', 'preserve', 'modernize', 'upgrades', 'current', 'environment']",[],[],"{'2023', '2016', '2017', '2015'}",[],1.0810643564356426
['NYCHA Awards Thousands of Dollars in College Scholarships to Outstanding CUNY Students Living in Public Housing'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-awards-thousands-of-dollars-in-college-scholarships-to-outstanding-cuny-students-living-in-public-housing.page'],"['resident', 'housing', 'houses', 'public', 'fund', 'use', 'working', 'provide', 'service', 'improve', 'funding', 'annual', 'island', 'release', 'living', 'developments', 'residents', 'generation', 'build', 'achieve']",[],[],"{'2016', '2023'}","['baruch', 'butler', 'carver', 'marcy', 'riis', 'throggs neck', 'white', 'whitman']",0.25928217821782185
['NYCHA Breaks Ground on $88 Million Recovery and Resiliency Project at Astoria Houses; Third Major Funded Project of $3 Billion Fema Grant – Largest In Us History – Moves Forward'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-breaks-ground-on-$88-million-recovery-and resiliency-project-at-astoria-houses.page'],"['project', 'houses', 'use', 'service', 'fema', 'power', 'resiliency', 'buildings', 'release', 'recovery', 'roof', 'residents', 'grant', 'upgrades']",[],[],"{'2016', '2023'}","['astoria', 'grant']",0.11695544554455449
['NYCHA Seeks Partners for Job Training Placement-Programs for Sandy Recovery Construction'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-seeks-partners-for-job-training-placement-programs-for-sandy-recovery-construction.page'],"['quality', 'use', 'service', 'construction', 'release', 'recovery']",[],[],"{'2016', '2023'}",[],0.028155940594059407
"[""NYCHA'S Digital Vans Win National Award for Excellence""]",['https://www1.nyc.gov/site/nycha/about/press/pr-2016/NYCHAS-Digital-Vans-Win-National-Award-For-Excellence-20160829.page '],"['resident', 'program', 'housing', 'development', 'work', 'public', 'quality', 'use', 'goal', 'provide', 'service', 'improve', 'demand', 'initiative', 'efficient', 'department', 'resource', 'construction', 'release', 'commissioner', 'nextgeneration', 'association', 'impact', 'hud', 'developments', 'residents', 'serve', 'improved', 'mobile', 'innovative']",[],[],"{'2014', '2016', '2023'}",[],0.7945544554455443
['NYCHA & City Council Majority Leader Jimmy Van Bramer Announce Completed Installation of More Than 620 New Safety Lights at Ravenswood Houses in Queens'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/nycha-city-council-majority-leader-jimmy-van-bramer-announce-completed-installation-of-more-than-620-new-safety-lights-at-ravenswood-houses-in-queens-20160818.page'],"['housing', 'houses', 'lighting', 'public', 'use', 'service', 'plan', 'light', 'clean', 'release', 'installation', 'energyefficient', 'nextgeneration', 'residents', 'completed', 'stateoftheart']",[],[],"{'2016', '2023'}",['ravenswood'],0.1045792079207921
['NYCHA Awarded for Excellence in Budgeting'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/NYCHA-Awarded-For-Excellence-In-Budgeting-20160815.page '],"['housing', 'public', 'quality', 'use', 'service', 'funding', 'change', 'cleaner', 'plan', 'efficient', 'release', 'nextgeneration', 'association', 'residents', 'generation', 'progress', 'solution', 'preserve', 'innovative', 'safer', 'current', 'operate']",[],[],"{'2016', '2023'}",[],0.208230198019802
['Delivering for Public Housing: Mayor De Blasio Announces Completion of 358 New Safety Lights and Expanded Programs to Reduce Crime at Staten Island’s Stapleton Houses'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/Mayor-De-Blasio-Announces-Completion-of-358-New-Safety-Lights-and-Expanded-Programs-to-Reduce-Crime-at-Stapleton-Houses-20160804.page '],"['energy', 'project', 'system', 'housing', 'houses', 'development', 'work', 'cost', 'reduce', 'percent', 'lighting', 'public', 'quality', 'use', 'provide', 'service', 'better', 'improve', 'funding', 'commitment', 'neighborhood', 'announced', 'cleaner', 'investment', 'plan', 'initiative', 'light', 'temporary', 'efficient', 'site', 'department', 'sustainable', 'control', 'phase', 'island', 'construction', 'complete', 'district', 'release', 'measure', 'partnership', 'reducing', 'issue', 'installation', 'energyefficient', 'nextgeneration', 'infrastructure', 'administration', 'association', 'expected', 'impact', 'living', 'developments', 'residents', 'completed', 'vital', 'improved', 'progress', 'stateoftheart', 'outreach', 'safer', 'completion', 'current', 'environment']",[],[],"{'2014', '2018', '2015', '2017', '2023', '2016'}","['bushwick', 'butler', 'castle hill', 'ingersoll', 'polo grounds towers', 'queensbridge north', 'stapleton']",1.8211633663366322
['NYCHA Breaks Ground on $41 Million Recovery and Resiliency Project in Coney Island; Second Major Funded Project of $3 Billion Fema Grant – Largest in US History – Moves Forward'],['https://www1.nyc.gov/site/nycha/about/press/pr-2016/NYCHA-Breaks-Ground-on-41-Million-Recovery-and-Resiliency-Project-in-Coney-Island.20160803.page '],"['building', 'resident', 'program', 'boiler', 'project', 'housing', 'houses', 'development', 'work', 'repair', 'lighting', 'public', 'quality', 'replacement', 'use', 'provide', 'service', 'better', 'improve', 'funding', 'fema', 'change', 'center', 'climate', 'power', 'cleaner', 'investment', 'boilers', 'outage', 'electrical', 'emergency', 'site', 'step', 'dollar', 'control', 'island', 'management', 'resiliency', 'construction', 'agreement', 'buildings', 'onenyc', 'release', 'largescale', 'partnership', 'recovery', 'gardens', 'infrastructure', 'roof', 'agency', 'equipment', 'protection', 'administration', 'future', 'impact', 'resilient', 'replacing', 'living', 'developments', 'residents', 'grant', 'recent', 'storm', 'damaged', 'available', 'vital', 'prevent', 'improved', 'invest', 'hurricane', 'design', 'stateoftheart', 'build', 'superstorm', 'vulnerable', 'preserve', 'innovative', 'safer', 'upgrades']",[],[],"{'2014', '2016', '2023'}","['adams', 'astoria', 'carey gardens', 'carleton manor', 'coney island', 'grant', 'rangel', 'smith', 'surfside gardens', 'washington']",1.333849009900987
